asset_id,asset_type_code,name,func_loc_path,active,latitude,longitude,address,barcode,serial_number,district_code,municipality_code,town_code,suburb_code,facility_type_code,responsible_dept_code,is_owned,EMIS
f94a723d-7d65-4cd0-8676-2b51776ed191,ENVELOPE,UITNOOD NGK PS,WCEDL000213,TRUE,-33.86407,19.887064,"Uitnood, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,NULL,WCED,TRUE,128337587
d1dc3dd0-b93c-4432-9c34-f7889c9af3fa,FACILITY,UITNOOD NGK PS,WCEDL000213.WCEDL000213,TRUE,-33.86407,19.887064,"Uitnood, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,SCHP,NULL,NULL,NULL
12fde950-5171-4b0b-9f4d-ee690741287d,ENVELOPE,WILLEM BUCHHOLZ NGK PS,WCEDL000234,TRUE,-33.953446,19.602426,"Sewefontein, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,NULL,WCED,TRUE,128337668
fb9bf79a-01a2-48bd-ba15-c10eb8d3b95a,FACILITY,WILLEM BUCHHOLZ NGK PS,WCEDL000234.WCEDL000234,TRUE,-33.953446,19.602426,"Sewefontein, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,SCHP,NULL,NULL,NULL
56bbd048-359e-4c87-bbd1-0f4c221dd698,ENVELOPE,EILANDIA NGK PS,WCEDL000055,TRUE,-33.774107,19.671357,"Heartstone Vineyards, Eilandia, ROBERTSON,",NULL,NULL,CAPEWINELA,LANGEBERG,ROBERTSONN,WCP_155,NULL,WCED,TRUE,128337641
33a21dfa-f32f-4f78-afae-446d9e83e4ac,FACILITY,EILANDIA NGK PS,WCEDL000055.WCEDL000055,TRUE,-33.774107,19.671357,"Heartstone Vineyards, Eilandia, ROBERTSON,",NULL,NULL,CAPEWINELA,LANGEBERG,ROBERTSONN,WCP_155,SCHP,NULL,NULL,NULL
4e42782d-6620-4afd-8771-d142558329d5,ENVELOPE,HUGUENOOT VGK PS,WCEDL000087,TRUE,-33.81069,19.781668,"Goree, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,ROBERTSONN,WCP_155,NULL,WCED,TRUE,128337617
c0456b8f-a58b-4fc1-9c97-0d4421992601,FACILITY,HUGUENOOT VGK PS,WCEDL000087.WCEDL000087,TRUE,-33.81069,19.781668,"Goree, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,ROBERTSONN,WCP_155,SCHP,NULL,NULL,NULL
e1691818-bd3d-45e6-ada4-5360a9e1abb1,ENVELOPE,A.F. KRIEL VGK PS,WCEDL000001,TRUE,-33.813441,20.193258,"DERDEHEUWEL, MONTAGU,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,NULL,WCED,TRUE,127337447
0adab6c6-b361-4999-b3d0-02d278591380,FACILITY,A.F. KRIEL VGK PS,WCEDL000001.WCEDL000001,TRUE,-33.813441,20.193258,"DERDEHEUWEL, MONTAGU,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,SCHP,NULL,NULL,NULL
e86455d2-f6c4-4270-9ccc-e6b88a59f779,ENVELOPE,RIETVLEI NR 1 EK PS (MONTAGU),WCEDL000169,TRUE,-33.841479,20.2264,"Rietvlei 1, Montagu,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,NULL,WCED,TRUE,127337471
044d18f2-63c0-4cb1-810b-16d2b2b7546d,FACILITY,RIETVLEI NR 1 EK PS (MONTAGU),WCEDL000169.WCEDL000169,TRUE,-33.841479,20.2264,"Rietvlei 1, Montagu,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,SCHP,NULL,NULL,NULL
03601ae9-0abb-411f-8a67-ec09c3878445,ENVELOPE,BOESMANSRIVIER NGK PS,WCEDL000020,TRUE,-33.994801,20.012104,"OUDEKRAAL, BONNIEVALE,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,NULL,WCED,TRUE,117338273
5dd37eb4-35ef-4323-b09f-c41d5ebc1749,FACILITY,BOESMANSRIVIER NGK PS,WCEDL000020.WCEDL000020,TRUE,-33.994801,20.012104,"OUDEKRAAL, BONNIEVALE,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,SCHP,NULL,NULL,NULL
5f6d8423-bc02-47df-8687-ed4a34c7e8a3,ENVELOPE,GELUKSHOOP NGK PS,WCEDL000071,TRUE,-33.967222,20.128,"Na-Die-Oes, BONNIEVALE,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,NULL,WCED,TRUE,117338435
165387c7-7b09-4bfe-874c-92bc794185ed,FACILITY,GELUKSHOOP NGK PS,WCEDL000071.WCEDL000071,TRUE,-33.967222,20.128,"Na-Die-Oes, BONNIEVALE,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,SCHP,NULL,NULL,NULL
b3cc21f4-8fd4-4957-8868-7b8c83c8c2a9,ENVELOPE,MARAISDAL NGK PS,WCEDL000124,TRUE,-33.936559,20.009468,"Maraisdal, Bonnievale,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,NULL,WCED,TRUE,117338303
2b54c5da-86e6-4e16-a674-e3b73a634538,FACILITY,MARAISDAL NGK PS,WCEDL000124.WCEDL000124,TRUE,-33.936559,20.009468,"Maraisdal, Bonnievale,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,SCHP,NULL,NULL,NULL
2913afbf-26f8-487b-beb6-8fd554559f5b,ENVELOPE,WABOOMSHEUWEL NGK PS,WCEDL000219,TRUE,-34.020428,20.220203,"233 Waboomsheuwel, Plaas Waboomsheuwel,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,NULL,WCED,TRUE,117338354
d2445ec3-04c6-450c-9377-ee32d2b1e615,FACILITY,WABOOMSHEUWEL NGK PS,WCEDL000219.WCEDL000219,TRUE,-34.020428,20.220203,"233 Waboomsheuwel, Plaas Waboomsheuwel,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,SCHP,NULL,NULL,NULL
92cf7dff-0759-4fc8-9016-5e78abe85dba,ENVELOPE,WAKKERSTROOM-OOS NGK PS,WCEDL000221,TRUE,-33.914125,20.011312,"WOLVENDRIFT, WAKKERSTROOM-OOS, BONNIEVALE,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,NULL,WCED,TRUE,128338281
d3521303-d6f1-4ef4-916c-f219a566781a,FACILITY,WAKKERSTROOM-OOS NGK PS,WCEDL000221.WCEDL000221,TRUE,-33.914125,20.011312,"WOLVENDRIFT, WAKKERSTROOM-OOS, BONNIEVALE,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,SCHP,NULL,NULL,NULL
73bf279f-60f0-446f-ae2d-3daecc245162,ENVELOPE,WELVILLE EK PS,WCEDL000230,TRUE,-33.986085,20.171419,"Welville Plaas, Bonnievale,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,NULL,WCED,TRUE,117337838
66c5e78e-7e04-4d38-8bc5-d2a687f0d823,FACILITY,WELVILLE EK PS,WCEDL000230.WCEDL000230,TRUE,-33.986085,20.171419,"Welville Plaas, Bonnievale,6730",NULL,NULL,CAPEWINELA,LANGEBERG,BONNIEVALE,WCP_1551,SCHP,NULL,NULL,NULL
b741f915-24c6-462a-8d57-12fe4a09f1f5,ENVELOPE,BADEN NGK PS,WCEDL000010,TRUE,-33.719552,20.118809,"BADEN, MONTAGU,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,NULL,WCED,TRUE,127337404
0ededa75-35ed-41a3-b351-1f2ad8e24529,FACILITY,BADEN NGK PS,WCEDL000010.WCEDL000010,TRUE,-33.719552,20.118809,"BADEN, MONTAGU,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,SCHP,NULL,NULL,NULL
efea03ea-c520-4f5a-887a-959fefd33036,ENVELOPE,KEISIE VGK PS,WCEDL000096,TRUE,-33.701558,20.007753,"Goedemoed, Montagu,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,NULL,WCED,TRUE,127337536
0c82d7a7-016c-4039-9dc2-f09b4e1f99d1,FACILITY,KEISIE VGK PS,WCEDL000096.WCEDL000096,TRUE,-33.701558,20.007753,"Goedemoed, Montagu,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,SCHP,NULL,NULL,NULL
7cd0f9e2-bae7-4f4c-9dc6-bff384cce005,ENVELOPE,PIETERSFONTEIN NGK PS,WCEDL000166,TRUE,-33.662543,20.009804,"Pietersfontein Plaas, Pietersfontein, MONTAGU,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,NULL,WCED,TRUE,127337552
9b0579d1-298d-4eea-b55a-d406ee8b4616,FACILITY,PIETERSFONTEIN NGK PS,WCEDL000166.WCEDL000166,TRUE,-33.662543,20.009804,"Pietersfontein Plaas, Pietersfontein, MONTAGU,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,SCHP,NULL,NULL,NULL
233d7882-16c9-4c83-8f9c-8e5e25cb5a4f,ENVELOPE,GLEN HEATLIE AME PS,WCEDL000073,TRUE,-33.601965,19.51513,"Vermeulen Street, De Wet,6853",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_45,NULL,WCED,TRUE,130337978
c9bd347f-00df-47b2-ae21-b34e44125f0a,FACILITY,GLEN HEATLIE AME PS,WCEDL000073.WCEDL000073,TRUE,-33.601965,19.51513,"Vermeulen Street, De Wet,6853",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_45,SCHP,NULL,NULL,NULL
dde15bc3-229d-46b5-b099-2ada7e792ac0,ENVELOPE,SANDHILLS NGK  PS,WCEDL000178,TRUE,-33.517602,19.551994,"Amandelrivier, SANDHILLS,6854",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_45,NULL,WCED,TRUE,130338036
dde95b82-6ca5-4b65-9803-17ab61b34632,FACILITY,SANDHILLS NGK  PS,WCEDL000178.WCEDL000178,TRUE,-33.517602,19.551994,"Amandelrivier, SANDHILLS,6854",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_45,SCHP,NULL,NULL,NULL
45d8d4e4-a4c8-44e9-bf8b-6f365205712f,ENVELOPE,LEIPZIG SSKV PS,WCEDL000115,TRUE,-33.639195,19.627911,"Sonja Plaas, Nuy, WORCESTER,6849",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_422,NULL,WCED,TRUE,130338729
fe16d01a-c766-4876-b429-19b798a5ec67,FACILITY,LEIPZIG SSKV PS,WCEDL000115.WCEDL000115,TRUE,-33.639195,19.627911,"Sonja Plaas, Nuy, WORCESTER,6849",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_422,SCHP,NULL,NULL,NULL
87332965-4710-47cb-9aa1-0e58354292c3,ENVELOPE,NUYSTASIE NGK PS,WCEDL000150,TRUE,-33.6763,19.61422,"Oude Schuur, Nuy, NUYPLAAS PAD,6861",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_422,NULL,WCED,TRUE,130338222
8f3a659c-23ee-437a-98a5-e62395ebc658,FACILITY,NUYSTASIE NGK PS,WCEDL000150.WCEDL000150,TRUE,-33.6763,19.61422,"Oude Schuur, Nuy, NUYPLAAS PAD,6861",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_422,SCHP,NULL,NULL,NULL
4217a83c-235c-4bd6-8d3c-50a3900d64b4,ENVELOPE,OVERHEX NGK PS,WCEDL000158,TRUE,-33.664103,19.543337,"Nooitgedacht Plaas, Overhex, WORCESTER,",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_422,NULL,WCED,TRUE,130338249
06ef70e6-9a8c-4eb4-8b77-898bfb9487db,FACILITY,OVERHEX NGK PS,WCEDL000158.WCEDL000158,TRUE,-33.664103,19.543337,"Nooitgedacht Plaas, Overhex, WORCESTER,",NULL,NULL,CAPEWINELA,BREEDEVALL,WORCESTERR,WCP_422,SCHP,NULL,NULL,NULL
10b2e5b9-1b93-4ef0-b2bc-231b631374be,ENVELOPE,LORRAINE NGK PS,WCEDL000121,TRUE,-33.706987,19.265473,"Lorraine Plaas, Rawsonville,6845",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,NULL,WCED,TRUE,130337935
527b14b1-2045-429b-8267-f3a25dc366f6,FACILITY,LORRAINE NGK PS,WCEDL000121.WCEDL000121,TRUE,-33.706987,19.265473,"Lorraine Plaas, Rawsonville,6845",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,SCHP,NULL,NULL,NULL
e77aca2e-64cd-46f4-b569-d162672f0836,ENVELOPE,STETTYN PS,WCEDL000205,TRUE,-33.897923,19.36906,"Stettyn Vineyards, Worcester,6850",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,NULL,WCED,TRUE,130336335
3bc5914a-6170-4728-8b4d-8c4b696496d6,FACILITY,STETTYN PS,WCEDL000205.WCEDL000205,TRUE,-33.897923,19.36906,"Stettyn Vineyards, Worcester,6850",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,SCHP,NULL,NULL,NULL
5bae11f8-ec9a-4c10-92e9-92365e5d67b5,ENVELOPE,WELTEVREDE NGK PS (WORCESTER),WCEDL000227,TRUE,-33.725887,19.347452,"Louwshoek, Rawsonville,6845",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,NULL,WCED,TRUE,130337951
31f193c0-61f3-462f-93ed-fcda0454ebeb,FACILITY,WELTEVREDE NGK PS (WORCESTER),WCEDL000227.WCEDL000227,TRUE,-33.725887,19.347452,"Louwshoek, Rawsonville,6845",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,SCHP,NULL,NULL,NULL
2444f65e-95cf-4bae-a571-7d3c7b951c57,ENVELOPE,BREEDE VALLEY SOS,WCEDL000026,TRUE,-33.674602,19.269908,"Slanghoekweg, Rawsonville,6845",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,NULL,NULL,NULL,NULL
5291feca-4915-4adf-b54b-6c71b1b6470c,FACILITY,BREEDE VALLEY SOS,WCEDL000026.WCEDL000026,TRUE,-33.674602,19.269908,"Slanghoekweg, Rawsonville,6845",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,SCP,NULL,NULL,NULL
0cf21158-74d3-4aa3-8666-51fa86d29353,ENVELOPE,SLANGHOEK NGK PS,WCEDL000184,TRUE,-33.60472,19.230514,"Driefontein, Pk Rawsonville,6845",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,NULL,WCED,TRUE,130337927
5cc74a8c-90b4-4224-884b-fa729550d6f4,FACILITY,SLANGHOEK NGK PS,WCEDL000184.WCEDL000184,TRUE,-33.60472,19.230514,"Driefontein, Pk Rawsonville,6845",NULL,NULL,CAPEWINELA,BREEDEVALL,RAWSONVILE,WCP_963,SCHP,NULL,NULL,NULL
12ed74b8-0781-4a72-bcaa-3c9de92605cc,ENVELOPE,ST. VINCENT RC PRIMARY SCHOOL,WCEDL000200,TRUE,-33.873985,18.814807,"Kromme Rhee Weg, Koelenhof,7605",NULL,NULL,CAPEWINELA,STELLENBOS,STELLENBOH,WCP_12,NULL,WCED,TRUE,109327352
ce20ccf9-1b04-40aa-bd1d-4ae2d7c9099e,FACILITY,ST. VINCENT RC PRIMARY SCHOOL,WCEDL000200.WCEDL000200,TRUE,-33.873985,18.814807,"Kromme Rhee Weg, Koelenhof,7605",NULL,NULL,CAPEWINELA,STELLENBOS,STELLENBOH,WCP_12,SCHP,NULL,NULL,NULL
82f1639a-2888-4236-9441-0e0a2f53c411,ENVELOPE,GROENBERG NGK PS,WCEDL000076,TRUE,-33.566846,19.008789,"Upper Hermon way Groenberg, Wellington,",NULL,NULL,CAPEWINELA,DRAKENSTEI,WELLINGTON,WCP_244,NULL,WCED,TRUE,112476439
50c25299-550b-4114-ba08-37a51178f29b,FACILITY,GROENBERG NGK PS,WCEDL000076.WCEDL000076,TRUE,-33.566846,19.008789,"Upper Hermon way Groenberg, Wellington,",NULL,NULL,CAPEWINELA,DRAKENSTEI,WELLINGTON,WCP_244,SCHP,NULL,NULL,NULL
a3c571f3-fc2c-4c71-8ae2-76f0cf85c4fd,ENVELOPE,BOTHAS HALTE NGK PS,WCEDL000025,TRUE,-33.55819,19.264415,"BOESMANSVLEI, BOTHA,6857",NULL,NULL,CAPEWINELA,WITZENBERG,WOLSELEYY,WCP_490,NULL,WCED,TRUE,130338214
b1018106-c2e9-4d9b-a653-b91fc30278e5,FACILITY,BOTHA'S HALTE NGK PS,WCEDL000025.WCEDL000025,TRUE,-33.55819,19.264415,"BOESMANSVLEI, BOTHA,6857",NULL,NULL,CAPEWINELA,WITZENBERG,WOLSELEYY,WCP_490,SCHP,NULL,NULL,NULL
c965a16f-3f74-4202-aac7-d79591d97f7c,ENVELOPE,ERRIE MOLLER NGK PS,WCEDL000062,TRUE,-33.416933,19.24125,"Waverley, Wolseley,6830",NULL,NULL,CAPEWINELA,WITZENBERG,WOLSELEYY,WCP_490,NULL,WCED,TRUE,129338745
d1066e28-0346-4041-8b4b-b43fe5a8e13d,FACILITY,ERRIE MOLLER NGK PS,WCEDL000062.WCEDL000062,TRUE,-33.416933,19.24125,"Waverley, Wolseley,6830",NULL,NULL,CAPEWINELA,WITZENBERG,WOLSELEYY,WCP_490,SCHP,NULL,NULL,NULL
63ba8d1b-06c5-4e19-a1e2-ec593915c28a,ENVELOPE,FAIRFIELD NGK PS,WCEDL000068,TRUE,-33.321568,19.281572,"Fairfield Plaas, Ceres,6835",NULL,NULL,CAPEWINELA,WITZENBERG,CERESS,WCP_365,NULL,WCED,TRUE,126336823
277c4d44-553c-433d-beaa-80b626f30f74,FACILITY,FAIRFIELD NGK PS,WCEDL000068.WCEDL000068,TRUE,-33.321568,19.281572,"Fairfield Plaas, Ceres,6835",NULL,NULL,CAPEWINELA,WITZENBERG,CERESS,WCP_365,SCHP,NULL,NULL,NULL
3f005925-4d15-41a0-bf1a-a737139c1488,ENVELOPE,ACHTERTUIN AME PS,WCEDL000003,TRUE,-33.379995,19.359144,"BUCHULAND, CERES,6835",NULL,NULL,CAPEWINELA,WITZENBERG,CERESS,WCP_703,NULL,WCED,TRUE,126337994
8fa70cd6-7ddb-46ad-8b9e-188d01e8de15,FACILITY,ACHTERTUIN AME PS,WCEDL000003.WCEDL000003,TRUE,-33.379995,19.359144,"BUCHULAND, CERES,6835",NULL,NULL,CAPEWINELA,WITZENBERG,CERESS,WCP_703,SCHP,NULL,NULL,NULL
d058024d-3ca8-4a03-8ead-fa8f2b047d0c,ENVELOPE,EZELFONTEIN NGK PS,WCEDL000065,TRUE,-33.399893,19.420061,"Ezelfontein, Ceres,6835",NULL,NULL,CAPEWINELA,WITZENBERG,CERESS,WCP_703,NULL,WCED,TRUE,126336858
9952c638-fce0-44c8-999c-87ad5ecfe6c1,FACILITY,EZELFONTEIN NGK PS,WCEDL000065.WCEDL000065,TRUE,-33.399893,19.420061,"Ezelfontein, Ceres,6835",NULL,NULL,CAPEWINELA,WITZENBERG,CERESS,WCP_703,SCHP,NULL,NULL,NULL
6b2f47fa-f0e7-4872-af51-67387e35b508,ENVELOPE,STEINTHAL SS,WCEDL000203,TRUE,-33.279468,19.18581,"Steinthallandgoed, Tulbagh,6820",NULL,NULL,CAPEWINELA,WITZENBERG,WOLSELEYY,WCP_460,NULL,WCED,TRUE,129333050
323a3874-bc29-4f51-a141-45780f053fe0,FACILITY,STEINTHAL SS,WCEDL000203.WCEDL000203,TRUE,-33.279468,19.18581,"Steinthallandgoed, Tulbagh,6820",NULL,NULL,CAPEWINELA,WITZENBERG,WOLSELEYY,WCP_460,SCP,NULL,NULL,NULL
0f7bbd30-ae95-4eef-bc32-b33d1598345e,ENVELOPE,BOPLAAS NGK PS,WCEDL000024,TRUE,-32.976616,19.363929,"BOPLAAS, KOUE BOKKEVELD,6836",NULL,NULL,CAPEWINELA,WITZENBERG,OPDIEBERGG,WCP_393,NULL,WCED,TRUE,126336963
2e0deb2f-2abd-48d9-b6c6-2375784a7690,FACILITY,BOPLAAS NGK PS,WCEDL000024.WCEDL000024,TRUE,-32.976616,19.363929,"BOPLAAS, KOUE BOKKEVELD,6836",NULL,NULL,CAPEWINELA,WITZENBERG,OPDIEBERGG,WCP_393,SCHP,NULL,NULL,NULL
47af5b4c-722d-4bc9-af08-cbf15bc6e69c,ENVELOPE,PIET HUGO GEDENK NGK PS,WCEDL000165,TRUE,-33.173638,19.335299,"Elandsfontein, Koue Bokkeveld,6836",NULL,NULL,CAPEWINELA,WITZENBERG,OPDIEBERGG,WCP_393,NULL,WCED,TRUE,126337005
295dbfa8-a791-4ff2-bef5-5e8c02c5b1f8,FACILITY,PIET HUGO GEDENK NGK PS,WCEDL000165.WCEDL000165,TRUE,-33.173638,19.335299,"Elandsfontein, Koue Bokkeveld,6836",NULL,NULL,CAPEWINELA,WITZENBERG,OPDIEBERGG,WCP_393,SCHP,NULL,NULL,NULL
07835137-8720-43fd-9980-c6e7344f9c8b,ENVELOPE,AGTERWITZENBERG VGK PS,WCEDL000005,TRUE,-33.23133,19.246487,"VGK KERK DIE EIKE RD, WITZENBERGVALLE,6835",NULL,NULL,CAPEWINELA,WITZENBERG,PRINCEALFT,WCP_1111,NULL,WCED,TRUE,126336831
07c20a53-91c0-41ec-b1cf-075360d203ec,FACILITY,AGTERWITZENBERG VGK PS,WCEDL000005.WCEDL000005,TRUE,-33.23133,19.246487,"VGK KERK DIE EIKE RD, WITZENBERGVALLE,6835",NULL,NULL,CAPEWINELA,WITZENBERG,PRINCEALFT,WCP_1111,SCHP,NULL,NULL,NULL
c7cdbe38-e18b-46ad-b9b9-43b3ca754a3b,ENVELOPE,DIE EIKE VGK PS,WCEDL000047,TRUE,-33.208417,19.224896,"Die Eike Plaas, Witzenberg Vallei, CERES,",NULL,NULL,CAPEWINELA,WITZENBERG,PRINCEALFT,WCP_1111,NULL,WCED,TRUE,126336769
ecddea49-c004-483a-9979-d4fa9a565ccf,FACILITY,DIE EIKE VGK PS,WCEDL000047.WCEDL000047,TRUE,-33.208417,19.224896,"Die Eike Plaas, Witzenberg Vallei, CERES,",NULL,NULL,CAPEWINELA,WITZENBERG,PRINCEALFT,WCP_1111,SCHP,NULL,NULL,NULL
39d00a3d-7f76-44d1-baca-3bbaf5728d0e,ENVELOPE,KOELFONTEIN NGK PS,WCEDL000105,TRUE,-33.258868,19.336647,"Koelfontein, Prince Alfred Hamlet,6840",NULL,NULL,CAPEWINELA,WITZENBERG,PRINCEALFT,WCP_1111,NULL,WCED,TRUE,126336807
5a7bbdf9-0d11-46df-a329-da2960613cf9,FACILITY,KOELFONTEIN NGK PS,WCEDL000105.WCEDL000105,TRUE,-33.258868,19.336647,"Koelfontein, Prince Alfred Hamlet,6840",NULL,NULL,CAPEWINELA,WITZENBERG,PRINCEALFT,WCP_1111,SCHP,NULL,NULL,NULL
